date,    jday, time,   Leaves, MaturLvs,  Dropped,LA/pl,   LA_dead, LAI,    RH,     LeafWP, PFD,    SolRad, SoilT,  Tair,   Tcan,   ETdmd,     ETsply,    Pn,  Pg,     Respir,   av_gs,  VPD,     Nitr,     N_Dem,    NUpt,     LeafN,    PCRL,     totalDM,shootDM,earDM,  TotleafDM,DrpLfDM,  stemDM, rootDM, SoilRt, MxRtDep,AvailW, solubleC,Note     
05/10/1964, 23507,       8,    1.12,       0,       0,     4.41,     0.00,    0.00,   88.00, -0.0500, 1473.78,  636.00,    5.98,   -3.90,    5.98,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/10/1964, 23507,       9,    1.12,       0,       0,     4.45,     0.00,    0.00,   84.04, -0.0500, 1699.14,  738.00,    7.06,   -4.40,    7.06,     0.000,     0.000,  0.0000,  0.0000,  0.0000,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/10/1964, 23507,      10,    1.12,       0,       0,     4.50,     0.00,    0.00,   84.62, -0.0500, 1798.81,  784.00,    8.24,   -5.00,    8.24,     0.000,     0.000,  0.0000,  0.0000,  0.0000,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/10/1964, 23507,      11,    1.12,       0,       0,     4.54,     0.00,    0.00,   88.54, -0.0500, 1415.77,  618.00,    9.13,   -5.60,    9.13,     0.000,     0.000,  0.0000,  0.0000,  0.0000,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/10/1964, 23507,      12,    1.12,       0,       0,     4.58,     0.00,    0.00,   88.54, -0.0500,  820.14,  358.00,    8.48,   -5.60,    8.48,     0.000,     0.000,  0.0000,  0.0000,  0.0000,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/10/1964, 23507,      13,    1.12,       0,       0,     4.62,     0.00,    0.00,   69.39, -0.0500,  970.53,  423.00,    6.60,    1.70,    6.60,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/10/1964, 23507,      14,    1.13,       0,       0,     4.67,     0.00,    0.00,   45.06, -0.0500,  536.45,  233.00,    7.51,    7.20,    7.51,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/10/1964, 23507,      15,    1.13,       0,       0,     4.71,     0.00,    0.00,   42.06, -0.0500,  625.66,  270.00,    7.62,    9.40,    7.62,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/10/1964, 23507,      16,    1.13,       0,       0,     4.75,     0.00,    0.00,   38.78, -0.0500,  368.23,  157.00,    8.31,   10.60,    8.31,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/10/1964, 23507,      17,    1.13,       0,       0,     4.80,     0.00,    0.00,   33.19, -0.0500,  144.32,   60.00,    8.05,   11.70,    8.05,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/10/1964, 23507,      18,    1.13,       0,       0,     4.84,     0.00,    0.00,   19.34, -0.0500,   20.42,    8.00,    7.59,   12.80,    7.59,     0.000,     0.000,  0.0000,  0.0000,  0.0002,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/10/1964, 23507,      19,    1.13,       0,       0,     4.89,     0.00,    0.00,   25.71, -0.0500,    0.00,    0.00,    7.34,   11.10,    7.34,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/10/1964, 23507,      20,    1.13,       0,       0,     4.93,     0.00,    0.00,   26.92, -0.0500,    0.00,    0.00,    7.04,   11.10,    7.04,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/10/1964, 23507,      21,    1.13,       0,       0,     4.98,     0.00,    0.00,   23.76, -0.0500,    0.00,    0.00,    6.86,   11.70,    6.86,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/10/1964, 23507,      22,    1.13,       0,       0,     5.02,     0.00,    0.01,   31.44, -0.0500,    0.00,    0.00,    6.77,   10.60,    6.77,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/10/1964, 23507,      23,    1.14,       0,       0,     5.06,     0.00,    0.01,   45.20, -0.0500,    0.00,    0.00,    6.63,    7.80,    6.63,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,       0,    1.14,       0,       0,     5.11,     0.00,    0.01,   43.23, -0.0500,    0.00,    0.00,    6.36,    7.80,    6.36,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,       1,    1.14,       0,       0,     5.15,     0.00,    0.01,   57.24, -0.0500,    0.00,    0.00,    6.17,    6.10,    6.17,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,       2,    1.14,       0,       0,     5.19,     0.00,    0.01,   59.57, -0.0500,    0.00,    0.00,    5.99,    5.00,    5.99,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,       3,    1.14,       0,       0,     5.24,     0.00,    0.01,   59.57, -0.0500,    0.00,    0.00,    5.77,    5.00,    5.77,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,       4,    1.14,       0,       0,     5.28,     0.00,    0.01,   61.91, -0.0500,   39.33,   15.00,    5.60,    3.30,    5.60,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,       5,    1.14,       0,       0,     5.32,     0.00,    0.01,   64.15, -0.0500,  287.71,  114.00,    5.20,    2.80,    5.20,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,       6,    1.14,       0,       0,     5.36,     0.00,    0.01,   72.45, -0.0500,  749.78,  323.00,    4.89,    1.10,    4.89,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,       7,    1.14,       0,       0,     5.41,     0.00,    0.01,   57.02, -0.0500, 1228.88,  549.00,    5.51,    3.30,    5.51,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,       8,    1.14,       0,       0,     5.45,     0.00,    0.01,   52.23, -0.0500, 1638.40,  745.00,    7.24,    3.90,    7.24,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,       9,    1.14,       0,       0,     5.49,     0.00,    0.01,   54.65, -0.0500, 1945.32,  893.00,    8.99,    3.90,    8.99,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,      10,    1.15,       0,       0,     5.53,     0.00,    0.01,   63.79, -0.0500, 1853.05,  855.00,   10.60,    1.10,   10.60,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,      11,    1.15,       0,       0,     5.58,     0.00,    0.01,   68.97, -0.0500, 2080.24,  962.00,   11.06,   -0.60,   11.06,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,      12,    1.15,       0,       0,     5.62,     0.00,    0.01,   81.16, -0.0500, 2006.72,  928.00,   12.07,   -2.20,   12.07,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,      13,    1.16,       0,       0,     5.67,     0.00,    0.01,   40.91, -0.0500, 1881.23,  868.00,   12.40,    5.00,   12.40,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,      14,    1.16,       0,       0,     5.72,     0.00,    0.01,   35.84, -0.0500, 1524.89,  700.00,   12.76,   10.00,   12.76,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,      15,    1.17,       0,       0,     5.77,     0.00,    0.01,   29.20, -0.0500, 1038.02,  472.00,   12.84,   11.70,   12.84,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,      16,    1.17,       0,       0,     5.82,     0.00,    0.01,   27.14, -0.0500,  575.27,  257.00,   12.34,   12.80,   12.34,     0.000,     0.000,  0.0000,  0.0000,  0.0002,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,      17,    1.18,       0,       0,     5.87,     0.00,    0.01,   19.60, -0.0500,  178.74,   77.00,   11.68,   13.90,   11.68,     0.000,     0.000,  0.0000,  0.0000,  0.0002,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,      18,    1.18,       0,       0,     5.92,     0.00,    0.01,   22.88, -0.0500,   15.14,    6.00,   10.63,   16.10,   10.63,     0.000,     0.000,  0.0000,  0.0000,  0.0002,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,      19,    1.18,       0,       0,     5.98,     0.00,    0.01,   14.30, -0.0500,    0.00,    0.00,   10.43,   16.70,   10.43,     0.000,     0.000,  0.0000,  0.0000,  0.0002,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,      20,    1.18,       0,       0,     6.03,     0.00,    0.01,   12.22, -0.0500,    0.00,    0.00,   10.21,   17.80,   10.21,     0.000,     0.000,  0.0000,  0.0000,  0.0002,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,      21,    1.19,       0,       0,     6.08,     0.00,    0.01,   15.22, -0.0500,    0.00,    0.00,   10.20,   17.80,   10.20,     0.000,     0.000,  0.0000,  0.0000,  0.0002,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,      22,    1.19,       0,       0,     6.14,     0.00,    0.01,   22.27, -0.0500,    0.00,    0.00,   10.19,   17.80,   10.19,     0.000,     0.000,  0.0000,  0.0000,  0.0002,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/11/1964, 23508,      23,    1.19,       0,       0,     6.20,     0.00,    0.01,   21.31, -0.0500,    0.00,    0.00,   10.25,   17.20,   10.25,     0.000,     0.000,  0.0000,  0.0000,  0.0002,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,       0,    1.19,       0,       0,     6.25,     0.00,    0.01,   18.73, -0.0500,    0.00,    0.00,   10.16,   17.20,   10.16,     0.000,     0.000,  0.0000,  0.0000,  0.0002,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,       1,    1.20,       0,       0,     6.31,     0.00,    0.01,   22.46, -0.0500,    0.00,    0.00,   10.08,   14.40,   10.08,     0.000,     0.000,  0.0000,  0.0000,  0.0002,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,       2,    1.20,       0,       0,     6.37,     0.00,    0.01,   23.76, -0.0500,    0.00,    0.00,    9.65,   11.70,    9.65,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,       3,    1.20,       0,       0,     6.42,     0.00,    0.01,   30.12, -0.0500,    0.00,    0.00,    9.09,   10.00,    9.09,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,       4,    1.20,       0,       0,     6.48,     0.00,    0.01,   33.81, -0.0500,   44.57,   17.00,    8.62,    8.30,    8.62,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,       5,    1.20,       0,       0,     6.54,     0.00,    0.01,   32.54, -0.0500,  318.01,  126.00,    8.16,    8.30,    8.16,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,       6,    1.21,       0,       0,     6.60,     0.00,    0.01,   38.46, -0.0500,  788.83,  339.00,    7.89,    8.30,    7.89,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,       7,    1.21,       0,       0,     6.66,     0.00,    0.01,   39.81, -0.0500, 1257.57,  560.00,    9.18,    7.80,    9.18,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,       8,    1.21,       0,       0,     6.72,     0.00,    0.01,   48.20, -0.0500, 1661.93,  753.00,   10.28,    4.40,   10.28,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,       9,    1.21,       0,       0,     6.78,     0.00,    0.01,   61.67, -0.0500, 1963.56,  898.00,   11.28,    2.20,   11.28,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,      10,    1.22,       0,       0,     6.84,     0.00,    0.01,   56.48, -0.0500, 2025.51,  931.00,   12.44,    2.80,   12.44,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,      11,    1.22,       0,       0,     6.90,     0.00,    0.01,   66.14, -0.0500, 1843.00,  849.00,   13.24,    0.60,   13.24,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,      12,    1.23,       0,       0,     6.96,     0.00,    0.01,   81.96, -0.0500, 1882.07,  867.00,   13.15,   -0.60,   13.15,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,      13,    1.23,       0,       0,     7.03,     0.00,    0.01,   59.82, -0.0500, 1801.42,  828.00,   13.41,    6.10,   13.41,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,      14,    1.24,       0,       0,     7.09,     0.00,    0.01,   32.39, -0.0500, 1456.27,  666.00,   13.90,   13.30,   13.90,     0.000,     0.000,  0.0000,  0.0000,  0.0002,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,      15,    1.25,       0,       0,     7.16,     0.00,    0.01,   25.71, -0.0500, 1101.33,  499.00,   14.25,   15.00,   14.25,     0.000,     0.000,  0.0000,  0.0000,  0.0002,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,      16,    1.25,       0,       0,     7.23,     0.00,    0.01,   24.99, -0.0500,  550.19,  245.00,   14.16,   16.70,   14.16,     0.000,     0.000,  0.0000,  0.0000,  0.0002,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,      17,    1.26,       0,       0,     7.30,     0.00,    0.01,   25.12, -0.0500,  144.27,   62.00,   13.52,   17.20,   13.52,     0.000,     0.000,  0.0000,  0.0000,  0.0002,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,      18,    1.26,       0,       0,     7.37,     0.00,    0.01,   20.78, -0.0500,   12.62,    5.00,   12.67,   18.30,   12.67,     0.000,     0.000,  0.0000,  0.0000,  0.0002,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,      19,    1.27,       0,       0,     7.44,     0.00,    0.01,   18.66, -0.0500,    0.00,    0.00,   12.37,   20.60,   12.37,     0.000,     0.000,  0.0000,  0.0000,  0.0003,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,      20,    1.27,       0,       0,     7.51,     0.00,    0.01,   17.83, -0.0500,    0.00,    0.00,   12.54,   20.00,   12.54,     0.000,     0.000,  0.0000,  0.0000,  0.0003,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,      21,    1.27,       0,       0,     7.51,     0.00,    0.01,   15.10, -0.0500,    0.00,    0.00,   12.43,   20.00,   12.43,     0.000,     0.000,  0.0000,  0.0000,  0.0003,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,      22,    1.28,       0,       0,     7.51,     0.00,    0.01,   18.65, -0.0500,    0.00,    0.00,   12.34,   20.00,   12.34,     0.000,     0.000,  0.0000,  0.0000,  0.0003,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/12/1964, 23509,      23,    1.28,       0,       0,     7.51,     0.00,    0.01,   17.42, -0.0500,    0.00,    0.00,   12.33,   21.10,   12.33,     0.000,     0.000,  0.0000,  0.0000,  0.0003,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/13/1964, 23510,       0,    1.29,       0,       0,     7.51,     0.00,    0.01,   19.37, -0.0500,    0.00,    0.00,   12.52,   19.40,   12.52,     0.000,     0.000,  0.0000,  0.0000,  0.0003,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
05/13/1964, 23510,       1,    1.29,       0,       0,     7.51,     0.00,    0.01,   21.57, -0.0500,    0.00,    0.00,   12.29,   18.30,   12.29,     0.000,     0.000,  0.0000,  0.0000,  0.0002,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.351,   0.241,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
